source	target	source_genesymbol	target_genesymbol	is_directed	is_stimulation	is_inhibition	consensus_direction	consensus_stimulation	consensus_inhibition	dorothea_level
Q6P1H7	P13020	Q6P1H7	Gsn	True	False	False	False	False	False	C
Q6P1H7	Q8BFU2	Q6P1H7	H2ac25	True	False	False	False	False	False	C;D
Q6P1H7	Q8CGP6	Q6P1H7	H2ac12	True	False	False	False	False	False	C;D
Q6P1H7	Q8CGP5	Q6P1H7	Hist1h2af	True	False	False	False	False	False	C;D
Q6P1H7	Q64523	Q6P1H7	H2ac20	True	False	False	False	False	False	C;D
Q6P1H7	C0HKE1	Q6P1H7	H2ac4	True	False	False	False	False	False	C;D
Q6P1H7	P27661	Q6P1H7	H2ax	True	False	False	False	False	False	C;D
Q6P1H7	Q8R1M2	Q6P1H7	H2aj	True	False	False	False	False	False	C;D
Q6P1H7	Q6GSS7	Q6P1H7	Hist2h2aa1; Hist2h2aa2	True	False	False	False	False	False	C;D
Q6P1H7	Q8CGP4	Q6P1H7	Q8CGP4	True	False	False	False	False	False	C;D
Q6P1H7	Q64522	Q6P1H7	H2ac21	True	False	False	False	False	False	C;D
Q6P1H7	A0A1B0GSQ5	Q6P1H7	A0A1B0GSQ5	True	False	False	False	False	False	C
Q6P1H7	E9QKG8	Q6P1H7	E9QKG8	True	False	False	False	False	False	C
Q6P1H7	P30681	Q6P1H7	Hmgb2	True	False	False	False	False	False	C
Q6P1H7	Q00547	Q6P1H7	Hmmr	True	False	False	False	False	False	C
Q6P1H7	P09055	Q6P1H7	Itgb1	True	False	False	False	False	False	A
Q6P1H7	Q62315	Q6P1H7	Jarid2	True	False	False	False	False	False	C
Q6P1H7	Q6P9P6	Q6P1H7	Kif11	True	False	False	False	False	False	C
Q6P1H7	L0N7N1	Q6P1H7	Kif14	True	False	False	False	False	False	C
Q6P1H7	P52293	Q6P1H7	Kpna2	True	False	False	False	False	False	C
Q6P1H7	Q60675	Q6P1H7	Lama2	True	False	False	False	False	False	A
Q6P1H7	P14733	Q6P1H7	Lmnb1	True	False	False	False	False	False	C
Q6P1H7	P04370	Q6P1H7	Mbp	True	False	False	False	False	False	B
Q6P1H7	A0A087WPA7	Q6P1H7	A0A087WPA7	True	False	False	False	False	False	C
Q6P1H7	A0A087WNQ1	Q6P1H7	A0A087WNQ1	True	False	False	False	False	False	C
Q6P1H7	Q8C156	Q6P1H7	Ncaph	True	False	False	False	False	False	C
Q6P1H7	A0A0R4J212	Q6P1H7	A0A0R4J212	True	False	False	False	False	False	C
Q6P1H7	O08755	Q6P1H7	Onecut1	True	False	False	False	False	False	A
Q6P1H7	Q8BTW9	Q6P1H7	Pak4	True	False	False	False	False	False	C
Q6P1H7	Q08481	Q6P1H7	Pecam1	True	False	False	False	False	False	A
Q6P1H7	A0A140LIN3	Q6P1H7	A0A140LIN3	True	False	False	False	False	False	B
Q6P1H7	Q8BHE0	Q6P1H7	Prr11	True	False	False	False	False	False	C
Q6P1H7	P34152	Q6P1H7	Ptk2	True	False	False	False	False	False	C
Q6P1H7	Q923S9	Q6P1H7	Rab30	True	False	False	False	False	False	C
Q6P1H7	Q91WT8	Q6P1H7	Rbm47	True	False	False	False	False	False	C
Q6P1H7	Q9Z0Z3	Q6P1H7	Skp2	True	False	False	False	False	False	A
Q6P1H7	P70284	Q6P1H7	Tgif1	True	False	False	False	False	False	C
Q6P1H7	Q61029	Q6P1H7	Tmpo	True	False	False	False	False	False	C
Q6P1H7	Q61033	Q6P1H7	Tmpo	True	False	False	False	False	False	C
Q6P1H7	Q9ESN6	Q6P1H7	Trim2	True	False	False	False	False	False	C
Q6P1H7	G3UW90	Q6P1H7	G3UW90	True	False	False	False	False	False	C
Q6P1H7	A0A0U1RQ75	Q6P1H7	A0A0U1RQ75	True	False	False	False	False	False	C
Q6P1H7	Q921J4	Q6P1H7	Ube2s	True	False	False	False	False	False	C
Q6P1H7	Q9CQ37	Q6P1H7	Ube2t	True	False	False	False	False	False	C
Q6P1H7	Q8VDF2	Q6P1H7	Uhrf1	True	False	False	False	False	False	C
Q6P1H7	Q5SXA9	Q6P1H7	Wwc1	True	False	False	False	False	False	C
Q9R1E0	B1AVP1	Foxo1	B1AVP1	True	False	False	False	False	False	C
Q9R1E0	E9Q394	Foxo1	Akap13	True	False	False	False	False	False	C
Q9R1E0	Q505D1	Foxo1	Ankrd28	True	False	False	False	False	False	C
Q9R1E0	Q6DFX2	Foxo1	Antxr2	True	False	False	False	False	False	C
Q9R1E0	Q6Y5D8	Foxo1	Arhgap10	True	False	False	False	False	False	B
Q9R1E0	Q8BL80	Foxo1	Arhgap22	True	False	False	False	False	False	C
Q9R1E0	Q6ZQ82	Foxo1	Arhgap26	True	False	False	False	False	False	C
Q9R1E0	Q91X46	Foxo1	Arhgef3	True	False	False	False	False	False	C
Q9R1E0	Q8BM75	Foxo1	Arid5b	True	False	False	False	False	False	C
Q9R1E0	E9QA15	Foxo1	E9QA15	True	False	False	False	False	False	C
Q9R1E0	Q9WTK2	Foxo1	Cdyl	True	False	False	False	False	False	C
Q9R1E0	Q9JLL0	Foxo1	Crim1	True	False	False	False	False	False	C
Q9R1E0	Q8BJQ9	Foxo1	Csgalnact1	True	False	False	False	False	False	C
Q9R1E0	E9Q1U6	Foxo1	E9Q1U6	True	False	False	False	False	False	C
Q9R1E0	Q8C4S8	Foxo1	Dennd2a	True	False	False	False	False	False	C
Q9R1E0	Q01279	Foxo1	Egfr	True	False	False	False	False	False	C
Q9R1E0	Q5DW34	Foxo1	Ehmt1	True	False	False	False	False	False	C
Q9R1E0	Q60876	Foxo1	Eif4ebp1	True	False	False	False	False	False	A
Q9R1E0	Q08509	Foxo1	Eps8	True	False	False	False	False	False	C
Q9R1E0	A6H5Z3	Foxo1	Exoc6b	True	False	False	False	False	False	C
Q9R1E0	Q8BGI4	Foxo1	Fam13a	True	False	False	False	False	False	C
Q9R1E0	Q499D0	Foxo1	Foxn3	True	False	False	False	False	False	C
H3BJ24	Q9R1E0	H3BJ24	Foxo1	True	False	False	False	False	False	C
Q9R1E0	Q8BIE6	Foxo1	Frmd4a	True	False	False	False	False	False	C
Q9R1E0	P39688	Foxo1	Fyn	True	False	False	False	False	False	B
Q9R1E0	Q9D6Y9	Foxo1	Gbe1	True	False	False	False	False	False	C
Q9R1E0	A0A1B0GSQ5	Foxo1	A0A1B0GSQ5	True	False	False	False	False	False	C
Q9R1E0	O54824	Foxo1	Il16	True	False	False	False	False	False	C
Q9R1E0	P13504	Foxo1	Il1r1	True	False	False	False	False	False	C
Q9R1E0	Q9Z329	Foxo1	Itpr2	True	False	False	False	False	False	C
Q9R1E0	Q9Z0R4	Foxo1	Itsn1	True	False	False	False	False	False	C
Q9R1E0	Q9CZM9	Foxo1	Kcnmb2	True	False	False	False	False	False	C
Q9R1E0	Q8CEC4	Foxo1	Q8CEC4	True	False	False	False	False	False	C
Q9R1E0	F8VQJ3	Foxo1	F8VQJ3	True	False	False	False	False	False	C
Q9R1E0	P70193	Foxo1	Lrig1	True	False	False	False	False	False	C
Q9R1E0	O35099	Foxo1	Map3k5	True	False	False	False	False	False	C
Q9R1E0	A0A0G2JEM8	Foxo1	A0A0G2JEM8	True	False	False	False	False	False	C
Q9R1E0	D3YVY2	Foxo1	D3YVY2	True	False	False	False	False	False	C
Q9R1E0	A6H611	Foxo1	Mipep	True	False	False	False	False	False	C
Q9R1E0	G3X9H7	Foxo1	G3X9H7	True	False	False	False	False	False	C
Q9R1E0	Q7TPH6	Foxo1	Mycbp2	True	False	False	False	False	False	C
Q9R1E0	Q91X97	Foxo1	Ncald	True	False	False	False	False	False	C
Q9R1E0	E9PY55	Foxo1	E9PY55	True	False	False	False	False	False	C
Q9R1E0	A0A0R4J212	Foxo1	A0A0R4J212	True	False	False	False	False	False	C
Q9R1E0	Q80Z24	Foxo1	Negr1	True	False	False	False	False	False	C
Q9R1E0	A0A140LIG9	Foxo1	A0A140LIG9	True	False	False	False	False	False	C
Q9R1E0	E9PXZ2	Foxo1	E9PXZ2	True	False	False	False	False	False	B
Q9R1E0	Q9ET54	Foxo1	Palld	True	False	False	False	False	False	C
Q9R1E0	G3XA13	Foxo1	G3XA13	True	False	False	False	False	False	C
Q9R1E0	Q01063	Foxo1	Pde4d	True	False	False	False	False	False	C
Q9R1E0	O88907	Foxo1	Pias1	True	False	False	False	False	False	C
Q9R1E0	O70172	Foxo1	Pip4k2a	True	False	False	False	False	False	B
Q9R1E0	E9Q6H8	Foxo1	E9Q6H8	True	False	False	False	False	False	C
Q9R1E0	Q91WG5	Foxo1	Prkag2	True	False	False	False	False	False	C
Q9R1E0	P16054	Foxo1	Prkce	True	False	False	False	False	False	C
Q9R1E0	A6H6A9	Foxo1	Rabgap1l	True	False	False	False	False	False	C
Q9R1E0	Q9EQZ6	Foxo1	Rapgef4	True	False	False	False	False	False	C
Q9R1E0	Q8BWL5	Foxo1	Rbms3	True	False	False	False	False	False	C
Q9R1E0	F8VQK5	Foxo1	F8VQK5	True	False	False	False	False	False	C
Q9R1E0	P32020	Foxo1	Scp2	True	False	False	False	False	False	A
Q9R1E0	Q8C0T5	Foxo1	Sipa1l1	True	False	False	False	False	False	C
Q9R1E0	Q8VI23	Foxo1	Slc12a8	True	False	False	False	False	False	C
Q9R1E0	Q6X893	Foxo1	Slc44a1	True	False	False	False	False	False	C
Q9R1E0	A0A140LIK7	Foxo1	A0A140LIK7	True	False	False	False	False	False	C
Q9R1E0	Q8BKQ3	Foxo1	Q8BKQ3	True	False	False	False	False	False	C
Q9R1E0	Q9D5L7	Foxo1	Spsb1	True	False	False	False	False	False	C
Q9R1E0	F8VQ95	Foxo1	F8VQ95	True	False	False	False	False	False	C
Q9R1E0	D3YWM7	Foxo1	D3YWM7	True	False	False	False	False	False	C
Q9R1E0	Q6ZPJ0	Foxo1	Tex2	True	False	False	False	False	False	C
Q9R1E0	A0A0R4J097	Foxo1	A0A0R4J097	True	False	False	False	False	False	C
Q9R1E0	Q8K245	Foxo1	Uvrag	True	False	False	False	False	False	C
Q9R1E0	F8VPK6	Foxo1	F8VPK6	True	False	False	False	False	False	C
Q9R1E0	Q3UQ17	Foxo1	Q3UQ17	True	False	False	False	False	False	C
Q9WVH4	Q1HL35	Foxo3	Q1HL35	True	False	False	False	False	False	A
Q9WVH4	Q9DBB1	Foxo3	Dusp6	True	False	False	False	False	False	A
Q9WVH4	P35576	Foxo3	G6pc1	True	False	False	False	False	False	A
Q9WVH3	P39689	Foxo4	Cdkn1a	True	False	False	False	False	False	A
Q9WVH3	Q9D2Y6	Foxo4	Fbxo25	True	False	False	False	False	False	C
Q9WVH3	P35576	Foxo4	G6pc1	True	False	False	False	False	False	A
Q9WVH3	Q8BH04	Foxo4	Pck2	True	False	False	False	False	False	A
Q9WVH3	P32020	Foxo4	Scp2	True	False	False	False	False	False	A
Q9WVH3	Q9QXV8	Foxo4	Spry2	True	False	False	False	False	False	A
Q70KY4	Q9D2Y6	Foxo6	Fbxo25	True	False	False	False	False	False	C
H3BJ24	Q9JKX4	H3BJ24	Aatf	True	False	False	False	False	False	C
H3BJ24	E9Q236	H3BJ24	Abcc4	True	False	False	False	False	False	C
H3BJ24	A0A571BG95	H3BJ24	A0A571BG95	True	False	False	False	False	False	C
H3BJ24	Q91V12	H3BJ24	Acot7	True	False	False	False	False	False	C
H3BJ24	Q9CZW4	H3BJ24	Acsl3	True	False	False	False	False	False	B
H3BJ24	Q99JY9	H3BJ24	Actr3	True	False	False	False	False	False	B
H3BJ24	Q8CGM1	H3BJ24	Adgrb2	True	False	False	False	False	False	C
H3BJ24	A0A0G2JGM8	H3BJ24	A0A0G2JGM8	True	False	False	False	False	False	B
H3BJ24	A0A1L1SSF2	H3BJ24	A0A1L1SSF2	True	False	False	False	False	False	C
H3BJ24	B1AVP1	H3BJ24	B1AVP1	True	False	False	False	False	False	B
H3BJ24	P51827	H3BJ24	Aff3	True	False	False	False	False	False	B
H3BJ24	Q8BXK8	H3BJ24	Agap1	True	False	False	False	False	False	B
H3BJ24	E9Q394	H3BJ24	Akap13	True	False	False	False	False	False	C
H3BJ24	A0A1Y7VL02	H3BJ24	A0A1Y7VL02	True	False	False	False	False	False	C
H3BJ24	A0A087WRL8	H3BJ24	A0A087WRL8	True	False	False	False	False	False	C
H3BJ24	O08739	H3BJ24	Ampd3	True	False	False	False	False	False	B
H3BJ24	O08538	H3BJ24	Angpt1	True	False	False	False	False	False	B
H3BJ24	Q505D1	H3BJ24	Ankrd28	True	False	False	False	False	False	B
H3BJ24	Q9Z1T1	H3BJ24	Ap3b1	True	False	False	False	False	False	B
H3BJ24	G3X9K3	H3BJ24	Arfgef1	True	False	False	False	False	False	C
H3BJ24	Q811P8	H3BJ24	Arhgap32	True	False	False	False	False	False	B
H3BJ24	A2BH40	H3BJ24	Arid1a	True	False	False	False	False	False	B
H3BJ24	Q8BM75	H3BJ24	Arid5b	True	False	False	False	False	False	B
H3BJ24	Q9Z1K5	H3BJ24	Arih1	True	False	False	False	False	False	C
H3BJ24	Q8BIX3	H3BJ24	Arl14ep	True	False	False	False	False	False	C
H3BJ24	Q61324	H3BJ24	Arnt2	True	False	False	False	False	False	C
H3BJ24	P34927	H3BJ24	Asgr1	True	False	False	False	False	False	C
H3BJ24	A2ANX2	H3BJ24	A2ANX2	True	False	False	False	False	False	C
H3BJ24	A0A7N9VSJ5	H3BJ24	A0A7N9VSJ5	True	False	False	False	False	False	B
H3BJ24	O88566	H3BJ24	Axin2	True	False	False	False	False	False	C
H3BJ24	O35484	H3BJ24	Azin1	True	False	False	False	False	False	B
H3BJ24	Q6L8S8	H3BJ24	B4galnt3	True	False	False	False	False	False	C
H3BJ24	Q8VBW5	H3BJ24	Bbx	True	False	False	False	False	False	C
H3BJ24	B1AR74	H3BJ24	B1AR74	True	False	False	False	False	False	B
H3BJ24	Q99MQ1	H3BJ24	Bicc1	True	False	False	False	False	False	C
H3BJ24	O88738	H3BJ24	Birc6	True	False	False	False	False	False	B
H3BJ24	Q8BMQ3	H3BJ24	Bnc2	True	False	False	False	False	False	B
H3BJ24	Q920P3	H3BJ24	Brinp1	True	False	False	False	False	False	C
H3BJ24	D3YUB6	H3BJ24	Btbd8	True	False	False	False	False	False	C
H3BJ24	Q8CB14	H3BJ24	Las2	True	False	False	False	False	False	C
H3BJ24	Q8BVD7	H3BJ24	C1qtnf7	True	False	False	False	False	False	C
H3BJ24	Q06138	H3BJ24	Cab39	True	False	False	False	False	False	B
H3BJ24	Q3U148	H3BJ24	Q3U148	True	False	False	False	False	False	C
H3BJ24	Q9Z1L5	H3BJ24	Cacna2d3	True	False	False	False	False	False	B
H3BJ24	Q8R5M8	H3BJ24	Cadm1	True	False	False	False	False	False	B
H3BJ24	E9QA15	H3BJ24	E9QA15	True	False	False	False	False	False	C
H3BJ24	Q3UW68	H3BJ24	Capn13	True	False	False	False	False	False	C
H3BJ24	Q9CWL2	H3BJ24	Casz1	True	False	False	False	False	False	B
H3BJ24	Q3TTA7	H3BJ24	Cblb	True	False	False	False	False	False	C
H3BJ24	Q91VT4	H3BJ24	Cbr4	True	False	False	False	False	False	C
H3BJ24	Q5SNZ0	H3BJ24	Ccdc88a	True	False	False	False	False	False	C
H3BJ24	Q9QWK4	H3BJ24	Cd5l	True	False	False	False	False	False	C
H3BJ24	Q64261	H3BJ24	Cdk6	True	False	False	False	False	False	B
H3BJ24	P39689	H3BJ24	Cdkn1a	True	False	False	False	False	False	A
H3BJ24	Q5PR68	H3BJ24	Cep112	True	False	False	False	False	False	B
H3BJ24	Q6P5D4	H3BJ24	Cep135	True	False	False	False	False	False	C
H3BJ24	E9Q4Y4	H3BJ24	E9Q4Y4	True	False	False	False	False	False	C
H3BJ24	E9Q9M0	H3BJ24	E9Q9M0	True	False	False	False	False	False	C
H3BJ24	E9PZM4	H3BJ24	Chd2	True	False	False	False	False	False	B
H3BJ24	Q8BYH8	H3BJ24	Chd9	True	False	False	False	False	False	B
H3BJ24	Q810L3	H3BJ24	Chfr	True	False	False	False	False	False	C
H3BJ24	Q3V2R3	H3BJ24	Q3V2R3	True	False	False	False	False	False	B
H3BJ24	K3W4R5	H3BJ24	K3W4R5	True	False	False	False	False	False	C
H3BJ24	Q8R3P7	H3BJ24	Cluap1	True	False	False	False	False	False	C
H3BJ24	Q8BWQ4	H3BJ24	Cmtr2	True	False	False	False	False	False	C
H3BJ24	Q8C7D2	H3BJ24	Crbn	True	False	False	False	False	False	C
H3BJ24	A0A0N4SV71	H3BJ24	A0A0N4SV71	True	False	False	False	False	False	B
H3BJ24	A0A0G2JG52	H3BJ24	A0A0G2JG52	True	False	False	False	False	False	B
H3BJ24	Q9JLV5	H3BJ24	Cul3	True	False	False	False	False	False	B
H3BJ24	Q8BPM0	H3BJ24	Daam1	True	False	False	False	False	False	C
H3BJ24	A2A4P0	H3BJ24	Dhx8	True	False	False	False	False	False	C
H3BJ24	Q3UH60	H3BJ24	Dip2b	True	False	False	False	False	False	B
H3BJ24	Q9D415	H3BJ24	Dlgap1	True	False	False	False	False	False	B
H3BJ24	E9PYU5	H3BJ24	E9PYU5	True	False	False	False	False	False	C
H3BJ24	Q8R368	H3BJ24	Dnaaf4	True	False	False	False	False	False	C
H3BJ24	Q9QYI5	H3BJ24	Dnajb2	True	False	False	False	False	False	C
H3BJ24	Q8K1M6	H3BJ24	Dnm1l	True	False	False	False	False	False	C
H3BJ24	P59764	H3BJ24	Dock4	True	False	False	False	False	False	B
H3BJ24	P32233	H3BJ24	Drg1	True	False	False	False	False	False	C
H3BJ24	Q6NXK5	H3BJ24	Dusp11	True	False	False	False	False	False	C
H3BJ24	Q5BU09	H3BJ24	Eapp	True	False	False	False	False	False	C
H3BJ24	O08543	H3BJ24	Efna5	True	False	False	False	False	False	B
H3BJ24	A0A0R4J0H9	H3BJ24	A0A0R4J0H9	True	False	False	False	False	False	B
H3BJ24	Q61211	H3BJ24	Eif2d	True	False	False	False	False	False	C
H3BJ24	Q91WK2	H3BJ24	Eif3h	True	False	False	False	False	False	B
H3BJ24	Q66JS6	H3BJ24	Eif3j2	True	False	False	False	False	False	C
H3BJ24	Q3UGC7	H3BJ24	Eif3j1	True	False	False	False	False	False	C
H3BJ24	Q9JHC9	H3BJ24	Elf2	True	False	False	False	False	False	B
H3BJ24	Q8BPU7	H3BJ24	Elmo1	True	False	False	False	False	False	C
H3BJ24	Q8BQM8	H3BJ24	Eml5	True	False	False	False	False	False	C
H3BJ24	P47801	H3BJ24	Emp1	True	False	False	False	False	False	C
H3BJ24	O70318	H3BJ24	Epb41l2	True	False	False	False	False	False	B
H3BJ24	Q9WV92	H3BJ24	Epb41l3	True	False	False	False	False	False	C
H3BJ24	Q8CGC7	H3BJ24	Eprs1	True	False	False	False	False	False	B
H3BJ24	Q6PH08	H3BJ24	Erc2	True	False	False	False	False	False	B
H3BJ24	Q8K0G8	H3BJ24	Esrp2	True	False	False	False	False	False	C
H3BJ24	O08575	H3BJ24	Eya2	True	False	False	False	False	False	C
H3BJ24	Q06194	H3BJ24	F8	True	False	False	False	False	False	C
H3BJ24	Q8BGI4	H3BJ24	Fam13a	True	False	False	False	False	False	B
H3BJ24	Q9QZM9	H3BJ24	Fbxo16	True	False	False	False	False	False	C
H3BJ24	Q8BMI0	H3BJ24	Fbxo38	True	False	False	False	False	False	C
H3BJ24	E9QKY4	H3BJ24	E9QKY4	True	False	False	False	False	False	C
H3BJ24	A6PWD2	H3BJ24	Fhad1	True	False	False	False	False	False	C
H3BJ24	Q3UEW6	H3BJ24	Q3UEW6	True	False	False	False	False	False	C
H3BJ24	Q80TY0	H3BJ24	Fnbp1	True	False	False	False	False	False	C
H3BJ24	A0A6I8MWX0	H3BJ24	A0A6I8MWX0	True	False	False	False	False	False	C
H3BJ24	A0A0R4J0H8	H3BJ24	A0A0R4J0H8	True	False	False	False	False	False	B
H3BJ24	A2AKG8	H3BJ24	Focad	True	False	False	False	False	False	B
H3BJ24	Q8BUR3	H3BJ24	Foxj3	True	False	False	False	False	False	C
H3BJ24	Q499D0	H3BJ24	Foxn3	True	False	False	False	False	False	B
H3BJ24	Q8BGW1	H3BJ24	Fto	True	False	False	False	False	False	C
H3BJ24	P39688	H3BJ24	Fyn	True	False	False	False	False	False	C
H3BJ24	A0A1B0GS41	H3BJ24	A0A1B0GS41	True	False	False	False	False	False	C
P23772	H3BJ24	Gata3	H3BJ24	True	False	False	False	False	False	B
H3BJ24	Q9D6Y9	H3BJ24	Gbe1	True	False	False	False	False	False	B
H3BJ24	E0CX93	H3BJ24	E0CX93	True	False	False	False	False	False	B
H3BJ24	Q99JX3	H3BJ24	Gorasp2	True	False	False	False	False	False	C
H3BJ24	Q6NZP2	H3BJ24	Gpbp1l1	True	False	False	False	False	False	B
H3BJ24	Q8C0L9	H3BJ24	Gpcpd1	True	False	False	False	False	False	C
H3BJ24	Q61121	H3BJ24	Gpr19	True	False	False	False	False	False	C
H3BJ24	Q3U3C9	H3BJ24	Gse1	True	False	False	False	False	False	B
H3BJ24	P46425	H3BJ24	Gstp2	True	False	False	False	False	False	C
H3BJ24	P19157	H3BJ24	Gstp1	True	False	False	False	False	False	C
H3BJ24	Q8BW56	H3BJ24	Gtdc1	True	False	False	False	False	False	B
H3BJ24	A0A1B0GSQ5	H3BJ24	A0A1B0GSQ5	True	False	False	False	False	False	C
H3BJ24	F8WIE5	H3BJ24	F8WIE5	True	False	False	False	False	False	B
H3BJ24	Q3UHF7	H3BJ24	Hivep2	True	False	False	False	False	False	B
H3BJ24	E9QNX9	H3BJ24	E9QNX9	True	False	False	False	False	False	B
H3BJ24	P81183	H3BJ24	Ikzf2	True	False	False	False	False	False	C
H3BJ24	Q6P1C1	H3BJ24	Ippk	True	False	False	False	False	False	C
H3BJ24	Q792F9	H3BJ24	Q792F9	True	False	False	False	False	False	B
H3BJ24	P11881	H3BJ24	Itpr1	True	False	False	False	False	False	B
H3BJ24	P97414	H3BJ24	Kcnq1	True	False	False	False	False	False	C
H3BJ24	Q8K0E1	H3BJ24	Kctd15	True	False	False	False	False	False	C
H3BJ24	Q8VCD7	H3BJ24	Kdm4c	True	False	False	False	False	False	B
H3BJ24	B1AY49	H3BJ24	B1AY49	True	False	False	False	False	False	B
H3BJ24	E9PX57	H3BJ24	E9PX57	True	False	False	False	False	False	C
P55200	H3BJ24	Kmt2a	H3BJ24	True	False	False	False	False	False	C
H3BJ24	F8VQJ3	H3BJ24	F8VQJ3	True	False	False	False	False	False	B
H3BJ24	Q9Z1M7	H3BJ24	Large1	True	False	False	False	False	False	B
H3BJ24	Q61233	H3BJ24	Lcp1	True	False	False	False	False	False	C
H3BJ24	A0A0R4J005	H3BJ24	A0A0R4J005	True	False	False	False	False	False	B
H3BJ24	O70263	H3BJ24	Lnx1	True	False	False	False	False	False	B
H3BJ24	Q8BFW7	H3BJ24	Lpp	True	False	False	False	False	False	C
H3BJ24	P62046	H3BJ24	Lrch1	True	False	False	False	False	False	C
H3BJ24	P70193	H3BJ24	Lrig1	True	False	False	False	False	False	B
H3BJ24	Q6P1C6	H3BJ24	Lrig3	True	False	False	False	False	False	C
H3BJ24	O35125	H3BJ24	Lrrc23	True	False	False	False	False	False	C
H3BJ24	Q3UZ39	H3BJ24	Lrrfip1	True	False	False	False	False	False	C
H3BJ24	Q3TYE5	H3BJ24	Q3TYE5	True	False	False	False	False	False	B
H3BJ24	A0A3Q4EGK3	H3BJ24	A0A3Q4EGK3	True	False	False	False	False	False	B
H3BJ24	Q9WTX8	H3BJ24	Mad1l1	True	False	False	False	False	False	B
H3BJ24	O54791	H3BJ24	Maff	True	False	False	False	False	False	C
H3BJ24	Q6RHR9	H3BJ24	Magi1	True	False	False	False	False	False	B
H3BJ24	D4QGC2	H3BJ24	D4QGC2	True	False	False	False	False	False	B
H3BJ24	B1AST7	H3BJ24	B1AST7	True	False	False	False	False	False	C
H3BJ24	E9PW38	H3BJ24	E9PW38	True	False	False	False	False	False	B
H3BJ24	Q5RJH2	H3BJ24	Mctp2	True	False	False	False	False	False	B
H3BJ24	G3UZT5	H3BJ24	G3UZT5	True	False	False	False	False	False	B
A0A0G2JEM8	H3BJ24	A0A0G2JEM8	H3BJ24	True	False	False	False	False	False	C
H3BJ24	A0A0G2JEM8	H3BJ24	A0A0G2JEM8	True	False	False	False	False	False	C
P97367	H3BJ24	Meis2	H3BJ24	True	False	False	False	False	False	C
H3BJ24	A0A0R4J041	H3BJ24	A0A0R4J041	True	False	False	False	False	False	C
H3BJ24	Q6PEB6	H3BJ24	Mob4	True	False	False	False	False	False	C
H3BJ24	Q3TEW6	H3BJ24	Mpzl1	True	False	False	False	False	False	B
H3BJ24	Q9CQL4	H3BJ24	Mrpl20	True	False	False	False	False	False	C
H3BJ24	Q9CQ40	H3BJ24	Mrpl49	True	False	False	False	False	False	C
H3BJ24	Q8BK72	H3BJ24	Mrps27	True	False	False	False	False	False	C
H3BJ24	Q920Q6	H3BJ24	Msi2	True	False	False	False	False	False	B
H3BJ24	Q924K8	H3BJ24	Mta3	True	False	False	False	False	False	B
H3BJ24	Q02395	H3BJ24	Mtf2	True	False	False	False	False	False	C
H3BJ24	P50540	H3BJ24	Mxi1	True	False	False	False	False	False	C
H3BJ24	Q6PDN3	H3BJ24	Mylk	True	False	False	False	False	False	C
H3BJ24	Q9JMH9	H3BJ24	Myo18a	True	False	False	False	False	False	C
H3BJ24	V9GXT3	H3BJ24	V9GXT3	True	False	False	False	False	False	B
H3BJ24	E9PY55	H3BJ24	E9PY55	True	False	False	False	False	False	B
H3BJ24	Q62433	H3BJ24	Ndrg1	True	False	False	False	False	False	C
H3BJ24	Q9CQY9	H3BJ24	Ndufc1	True	False	False	False	False	False	C
H3BJ24	A0A286YDV4	H3BJ24	A0A286YDV4	True	False	False	False	False	False	C
H3BJ24	A0A087WPX3	H3BJ24	A0A087WPX3	True	False	False	False	False	False	C
H3BJ24	Q02780	H3BJ24	Nfia	True	False	False	False	False	False	C
H3BJ24	E9PUH7	H3BJ24	E9PUH7	True	False	False	False	False	False	C
H3BJ24	P06537	H3BJ24	Nr3c1	True	False	False	False	False	False	C
H3BJ24	O35375	H3BJ24	Nrp2	True	False	False	False	False	False	B
H3BJ24	P0DI97	H3BJ24	Nrxn1	True	False	False	False	False	False	C
H3BJ24	Q9CS84	H3BJ24	Nrxn1	True	False	False	False	False	False	C
H3BJ24	Q9QZS3	H3BJ24	Numb	True	False	False	False	False	False	C
H3BJ24	A0A140T8J8	H3BJ24	A0A140T8J8	True	False	False	False	False	False	B
H3BJ24	Q61200	H3BJ24	Nxph1	True	False	False	False	False	False	C
H3BJ24	S4R1M9	H3BJ24	Osbpl10	True	False	False	False	False	False	C
H3BJ24	E9PXZ2	H3BJ24	E9PXZ2	True	False	False	False	False	False	C
H3BJ24	Q91ZD1	H3BJ24	Osr2	True	False	False	False	False	False	C
H3BJ24	Q8K212	H3BJ24	Pacs1	True	False	False	False	False	False	B
H3BJ24	A2API8	H3BJ24	A2API8	True	False	False	False	False	False	C
H3BJ24	A0A0A6YX03	H3BJ24	A0A0A6YX03	True	False	False	False	False	False	B
H3BJ24	Q9R0L6	H3BJ24	Pcm1	True	False	False	False	False	False	C
H3BJ24	Q8VBU5	H3BJ24	Q8VBU5	True	False	False	False	False	False	B
H3BJ24	Q01063	H3BJ24	Pde4d	True	False	False	False	False	False	C
H3BJ24	Q4VA53	H3BJ24	Pds5b	True	False	False	False	False	False	B
H3BJ24	Q9QWH1	H3BJ24	Phc2	True	False	False	False	False	False	C
H3BJ24	A0A1C7ZN08	H3BJ24	A0A1C7ZN08	True	False	False	False	False	False	C
H3BJ24	Q8K1N2	H3BJ24	Phldb2	True	False	False	False	False	False	C
